Year,Term,YearTerm,Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2019,Spring,2019-sp,CHLH,206,Human Sexuality,16,299,86,41,54,19,7,12,3,0,5,1,3,1,"Rinaldi-Miles, Anna I"
2019,Spring,2019-sp,CHLH,206,Human Sexuality,10,227,134,58,91,47,23,33,7,5,13,5,18,1,"Rinaldi-Miles, Anna I"
2019,Spring,2019-sp,CHLH,210,Community Health Organizations,13,27,29,13,8,10,1,7,1,1,0,0,2,0,"Pellum, Danielle M"
2019,Spring,2019-sp,CHLH,243,Drug Use and Abuse,1,6,2,3,2,2,2,2,5,0,1,0,2,0,"Pellum, Danielle M"
2019,Spring,2019-sp,CHLH,243,Drug Use and Abuse,0,17,0,0,15,0,0,1,0,0,0,0,0,0,"Santens, Ryan L"
2019,Spring,2019-sp,CHLH,243,Drug Use and Abuse,394,93,41,34,42,19,17,13,12,8,5,3,17,1,"Kersh, Renique"
2019,Spring,2019-sp,CHLH,243,Drug Use and Abuse,342,176,44,26,12,9,8,7,6,3,4,1,7,0,"Kersh, Renique"
2019,Spring,2019-sp,CHLH,250,Health Care Systems,36,35,20,12,14,5,4,4,1,0,1,2,1,0,"Adamson, Brynn C"
2019,Spring,2019-sp,CHLH,250,Health Care Systems,15,6,7,2,0,0,0,0,0,0,0,0,0,0,"Lyons, Sarah K"
2019,Spring,2019-sp,CHLH,260,Introduction to Medical Ethics,66,41,9,4,6,3,1,0,1,1,0,0,1,1,"Simmons, Rachel L"
2019,Spring,2019-sp,CHLH,274,Introduction to Epidemiology,208,119,122,41,31,30,20,8,7,8,3,3,24,5,"Rosenblatt, Karin A"
2019,Spring,2019-sp,CHLH,304,Foundations of Health Behavior,15,38,21,15,17,7,4,6,3,2,2,1,2,2,"Adamson, Brynn C"
2019,Spring,2019-sp,CHLH,304,Foundations of Health Behavior,7,15,12,5,11,2,1,0,0,0,0,1,2,0,"DiFilippo, Kristen N"
2019,Spring,2019-sp,CHLH,380,Orientation to Internship,0,105,0,0,5,0,0,2,0,0,0,0,0,0,"Adamson, Brynn C"
2019,Spring,2019-sp,CHLH,407,"Disability, Culture & Society",1,26,4,0,2,1,0,0,0,0,0,0,0,0,"Chiu, Chung-Yi"
2019,Spring,2019-sp,CHLH,409,Women's Health,9,8,4,6,9,3,3,6,0,0,0,0,0,0,"Rosenblatt, Karin A"
2019,Spring,2019-sp,CHLH,410,Public Health Practice,18,33,17,11,6,2,3,1,1,0,0,0,0,1,"Kaplan, Justine"
2019,Spring,2019-sp,CHLH,415,International Health,17,6,4,3,5,2,2,1,0,1,0,0,1,0,"Alam, Rifat B"
2019,Spring,2019-sp,CHLH,421,Health Data Analysis,49,41,19,6,2,2,2,0,0,0,0,0,1,0,"An, Ruopeng"
2019,Spring,2019-sp,CHLH,455,Health Services Financing,23,27,9,2,1,0,2,0,0,0,0,0,0,0,"Chenoweth, Jonville"
2019,Spring,2019-sp,CHLH,457,Health Planning,4,28,13,4,14,4,0,0,0,0,0,0,0,1,"Wells, Emily A"
2019,Spring,2019-sp,CHLH,458,Health Administration,4,18,22,10,7,4,1,0,0,0,0,0,0,0,"Cotoc, Crina N"
2019,Spring,2019-sp,CHLH,469,Environmental Health,5,14,2,1,0,0,0,0,0,0,0,0,0,0,"Farner, Susan M"
2019,Spring,2019-sp,CHP,199,Immigration: A Global Phenomen,0,7,12,0,1,1,0,0,0,0,0,0,0,0,"Guerra Perez, Gioconda"
2019,Spring,2019-sp,CI,401,Intro Tchg in a Diverse Societ,16,9,2,1,0,0,0,0,0,0,0,1,0,0,"Gonzalez Rivera, Gloriana"
2019,Spring,2019-sp,CI,401,Intro Tchg in a Diverse Societ,0,6,9,1,4,1,0,2,2,0,0,0,0,0,"Mann, Jay A"
2019,Spring,2019-sp,CI,404,Tchg and Assessing Sec Sch Stu,8,12,0,0,1,0,0,0,0,0,1,0,0,0,"Willis, Arlette I"
2019,Spring,2019-sp,CI,407,Thry Prac in Elem Schl Tchg II,0,12,4,1,6,0,0,1,0,0,0,0,0,0,"Dean, Sheila R"
2019,Spring,2019-sp,CI,407,Thry Prac in Elem Schl Tchg II,0,20,1,2,1,0,0,0,0,0,0,0,0,0,"Lyons, Mary E"
2019,Spring,2019-sp,CI,407,Thry Prac in Elem Schl Tchg II,0,17,5,1,0,0,2,0,0,0,0,0,0,0,"Dornfeld, Catherine L"
2019,Spring,2019-sp,CI,415,"Lang Varieties,Cult,& Learning",17,4,2,0,0,0,1,0,0,0,1,0,0,0,"Elassi, Amal M"
2019,Spring,2019-sp,CI,424,Child Development & Technology,3,19,0,4,0,0,0,0,0,0,0,0,0,0,"Mercier, Emma M"
2019,Spring,2019-sp,CI,431,Tchg Elementary Mathematics,1,20,5,2,1,0,0,0,0,0,0,0,0,0,"Poetzel, Adam R"
2019,Spring,2019-sp,CI,432,Invest Approach Elem Math Inst,1,10,9,0,2,0,0,0,0,0,0,0,0,0,"Poetzel, Adam R"
2019,Spring,2019-sp,CI,446,Culture in the Classroom,1,4,11,5,0,0,0,0,0,0,0,0,0,0,"Akande, Issac O"
2019,Spring,2019-sp,CI,448,Tchg Elem Social Studies,1,15,4,2,0,0,0,0,0,0,0,0,0,0,"Sudibyo, Leonardus E"
2019,Spring,2019-sp,CI,448,Tchg Elem Social Studies,0,14,8,2,0,0,0,0,0,0,0,0,0,0,"James-Gallaway, Arcasia D"
2019,Spring,2019-sp,CI,451,Tchg Elem Science II,0,14,3,3,2,0,0,0,0,0,0,0,0,0,"Dean, Sheila R"
2019,Spring,2019-sp,CI,451,Tchg Elem Science II,0,18,3,1,1,0,0,0,0,0,0,0,0,0,"D'Angelo, Cynthia M"
2019,Spring,2019-sp,CI,467,Princ Tchg Lit to Child Youth,0,22,0,2,0,0,0,0,0,0,0,0,0,0,"Dawson, Ashley E"
2019,Spring,2019-sp,CI,473,Disciplinary Literacy,0,94,2,1,0,0,0,0,0,0,0,0,0,0,"Filkins, Scott R"
2019,Spring,2019-sp,CI,473,Disciplinary Literacy,0,31,4,0,0,0,0,1,0,0,0,0,0,0,"Filkins, Scott R"
2019,Spring,2019-sp,CI,475,Teach Elem Rdg & Lang Arts I,0,3,9,4,7,0,0,1,1,0,0,0,0,0,"MacGregor, Nancy A"
2019,Spring,2019-sp,CI,475,Teach Elem Rdg & Lang Arts I,0,19,2,0,2,1,0,0,0,0,0,0,0,0,"Evcen, Ozge"
2019,Spring,2019-sp,CLCV,102,Medical Terms-GRK & LAT Roots,13,37,30,22,23,7,2,4,2,1,1,0,0,1,"Kozak, Adam A"
2019,Spring,2019-sp,CLCV,111,Mythology of Greece and Rome,0,17,4,0,20,0,0,14,0,0,0,0,1,0,"Solomon, Jon"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,3,18,1,1,6,0,0,0,0,0,0,0,0,0,"Pires, Alejandra-Isabe O"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,5,15,3,0,2,0,0,1,0,0,1,0,1,0,"Pires, Alejandra-Isabe O"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,0,21,2,0,7,0,0,0,0,0,0,0,1,0,"Karnes, Victoria A"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,0,13,3,2,9,0,0,2,0,0,0,0,0,0,"Karnes, Victoria A"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,0,15,0,2,7,0,3,1,1,1,0,0,1,0,"Froedge, Stephen E"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,2,12,1,3,5,0,0,3,0,0,1,0,1,0,"Scheele, Genevieve V"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,0,15,1,1,7,0,0,4,0,0,0,0,2,1,"Cornell, Megan E"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,0,13,2,1,3,3,0,3,0,1,2,0,1,0,"Cornell, Megan E"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,1,13,0,0,12,0,0,2,0,0,0,0,2,0,"Scheele, Genevieve V"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,1,17,2,0,3,2,0,3,0,0,0,1,0,0,"McQueen, Kelli A"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,0,11,3,1,5,0,0,5,0,0,0,0,2,0,"Merkley, Kyle G"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,5,15,2,2,7,0,0,1,0,0,0,0,0,0,"McQueen, Kelli A"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,0,8,1,1,9,2,0,4,0,0,2,0,1,0,"Schroer, Clayton A"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,1,21,0,2,7,0,0,1,0,0,0,0,0,0,"Merkley, Kyle G"
2019,Spring,2019-sp,CLCV,115,Mythology of Greece and Rome,0,10,0,3,8,3,1,3,0,0,0,0,1,0,"Karnes, Victoria A"
2019,Spring,2019-sp,CLCV,116,The Roman Achievement,6,105,9,13,40,6,0,2,0,0,1,0,3,0,"Solomon, Jon"
2019,Spring,2019-sp,CLCV,132,"Class Archaeology, Rome-Italy",5,6,4,6,2,1,2,0,1,0,0,1,0,0,"Walters, Brian C"
2019,Spring,2019-sp,CLCV,160,Ancient Greek & Roman Religion,0,6,9,1,2,2,2,0,0,0,0,0,2,0,"Bosak-Schroeder, Clara R"
2019,Spring,2019-sp,CLCV,220,Homosexuality in Antiquity,5,5,6,1,1,2,1,0,2,0,0,1,0,0,"Augoustakis, Antonios"
2019,Spring,2019-sp,CLCV,220,Wonders of the world,0,14,1,2,5,1,0,1,0,0,0,1,0,0,"Bosak-Schroeder, Clara R"
2019,Spring,2019-sp,CMN,102,Intro to Comm Theory & Res,8,29,13,27,29,18,24,17,15,13,5,4,15,0,"Quick, Brian L"
2019,Spring,2019-sp,CMN,211,Business Communication,0,14,3,2,1,0,0,0,0,0,1,0,0,0,"Costello, Thomas J"
2019,Spring,2019-sp,CMN,211,Business Communication,0,15,8,2,1,0,0,0,0,0,0,0,0,0,"Costello, Thomas J"
2019,Spring,2019-sp,CMN,211,Business Communication,0,7,4,1,0,2,0,4,2,0,0,0,1,0,"Ditewig-Morris, Kathleen"
2019,Spring,2019-sp,CMN,212,Intro to Organizational Comm,2,8,6,0,6,4,1,3,0,0,0,0,0,0,"Bryan, Ann L"
2019,Spring,2019-sp,CMN,212,Intro to Organizational Comm,4,10,5,4,3,1,2,0,0,0,0,0,0,0,"Bryan, Ann L"
2019,Spring,2019-sp,CMN,212,Intro to Organizational Comm,4,5,5,3,3,2,1,2,1,1,0,0,1,0,"Trudeau, Ashley B"
2019,Spring,2019-sp,CMN,213,Small Group Communication,2,16,2,5,2,2,0,0,0,0,0,0,0,0,"Ruge-Jones, Luisa"
2019,Spring,2019-sp,CMN,213,Small Group Communication,3,14,9,1,0,1,0,1,0,0,0,0,0,0,"Ruge-Jones, Luisa"
2019,Spring,2019-sp,CMN,215,Interviewing,1,13,1,1,1,2,2,3,0,0,0,0,0,0,"Ditewig-Morris, Kathleen"
2019,Spring,2019-sp,CMN,220,Communicating Public Policy,0,11,3,1,2,0,3,0,0,0,1,0,1,0,"Reckard, Bryan R"
2019,Spring,2019-sp,CMN,220,Communicating Public Policy,0,12,7,3,0,1,0,0,0,0,0,0,1,0,"Reckard, Bryan R"
2019,Spring,2019-sp,CMN,230,Intro to Interpersonal Comm,9,33,35,17,24,16,8,15,6,1,4,1,8,2,"Guntzviller, Lisa"
2019,Spring,2019-sp,CMN,231,Communication and Conflict,4,6,7,7,5,1,2,0,0,0,0,0,0,0,"Poole, Marshall S"
2019,Spring,2019-sp,CMN,232,Intro to Intercultural Comm,3,2,7,5,5,1,0,2,2,0,0,0,0,0,"Roman Alicea, Natalia"
2019,Spring,2019-sp,CMN,232,Intro to Intercultural Comm,0,20,3,1,3,0,0,0,0,1,1,0,0,1,"Koven, Michele E"
2019,Spring,2019-sp,CMN,232,Intro to Intercultural Comm,0,17,6,1,3,0,0,0,0,0,0,0,0,0,"Koven, Michele E"
2019,Spring,2019-sp,CMN,232,Intro to Intercultural Comm,0,7,3,2,10,2,0,3,0,0,0,0,1,0,"Wilson, Samuel R"
2019,Spring,2019-sp,CMN,250,Social Movement Communication,0,6,3,5,6,6,3,1,2,0,1,0,0,0,"Cisneros, Josue D"
2019,Spring,2019-sp,CMN,260,Intro to Health Communication,1,2,3,0,5,6,1,8,0,0,0,3,0,0,"Al-Ghaithi, Salah H"
2019,Spring,2019-sp,CMN,260,Intro to Health Communication,2,5,1,2,8,4,0,2,3,0,2,0,0,1,"Al-Ghaithi, Salah H"
2019,Spring,2019-sp,CMN,260,Intro to Health Communication,0,8,5,4,3,2,1,2,0,3,0,0,0,1,"Williamson, Lillie D"
2019,Spring,2019-sp,CMN,260,Intro to Health Communication,3,6,9,3,3,3,1,0,1,1,0,0,0,0,"Williamson, Lillie D"
2019,Spring,2019-sp,CMN,277,Intro to Mediated Comm,5,5,4,6,7,11,6,3,8,2,3,5,6,2,"Dixon, Travis L"
2019,Spring,2019-sp,CMN,280,Comm Technology & Society,0,10,1,2,5,2,4,2,1,2,0,1,0,0,"Jackson, Sally A"
2019,Spring,2019-sp,CMN,312,Communicating for Innovation,1,9,5,7,7,1,1,1,0,0,0,0,1,0,"Barley, William"
2019,Spring,2019-sp,CMN,321,Strategies of Persuasion,0,3,3,10,16,4,4,5,2,0,1,0,4,0,"Tokarz, David M"
2019,Spring,2019-sp,CMN,336,Family Communication,16,6,2,4,1,2,0,0,0,0,0,0,0,0,"Ramey, Mary E"
2019,Spring,2019-sp,CMN,336,Family Communication,20,3,3,0,4,0,0,0,0,0,0,0,0,0,"Ramey, Mary E"
2019,Spring,2019-sp,CMN,338,Relationships and Technologies,4,4,6,4,4,4,3,2,1,2,0,0,0,0,"Caughlin, John P"
2019,Spring,2019-sp,CMN,340,Visual Politics,3,9,3,1,4,2,0,2,1,0,0,0,1,0,"Weickum, Nikki R"
2019,Spring,2019-sp,CMN,340,Visual Politics,1,16,5,3,2,1,1,1,0,0,0,0,0,0,"DeVinney, Daniel J"
2019,Spring,2019-sp,CMN,368,Sexual Communication,12,65,5,6,35,4,2,13,0,0,1,0,5,0,"Ramey, Mary E"
2019,Spring,2019-sp,CMN,375,The American Family,0,18,28,14,11,11,9,5,5,2,1,0,0,1,"Giorgio, Grace A"
2019,Spring,2019-sp,CMN,396,"Race, Class, Gender & Work",0,2,5,1,4,3,7,2,4,0,0,0,0,0,"Wright-Dixon, Trina J"
2019,Spring,2019-sp,CMN,396,Leadership Comm Theory/Pract,0,13,4,3,3,0,0,0,4,0,2,0,0,0,"Costello, Thomas J"
2019,Spring,2019-sp,CMN,396,"Race, Class, Gender & Work",0,3,4,3,4,4,3,2,2,1,0,0,1,0,"Wright-Dixon, Trina J"
2019,Spring,2019-sp,CMN,396,Rhetoric of Theatre,0,7,4,2,2,5,0,2,2,0,0,0,3,1,"Bunch, Caroline M"
2019,Spring,2019-sp,CMN,396,Performing Rhetoric,0,22,3,2,5,0,0,0,0,0,0,0,0,0,"Gailey, Benjamin J"
2019,Spring,2019-sp,CMN,396,Applied Org Comm,0,8,2,4,1,3,5,4,3,2,1,2,0,0,"Wright-Dixon, Trina J"
2019,Spring,2019-sp,CMN,396,Intercultural Rhetoric,0,2,3,2,8,7,1,4,0,0,1,0,1,0,"Cisneros, Josue D"
2019,Spring,2019-sp,CMN,410,Workplace Comm Technology,0,8,8,2,4,2,3,2,0,0,0,0,1,0,"Barley, William"
2019,Spring,2019-sp,CMN,412,Adv Organizational Comm,0,1,9,3,2,4,1,0,2,0,0,0,0,1,"Lammers, John C"
2019,Spring,2019-sp,CMN,421,Persuasion Theory & Research,0,4,2,8,6,3,0,2,1,1,2,1,0,0,"Bigsby, Elisabeth"
2019,Spring,2019-sp,CMN,435,Adv Interpersonal Comm,5,6,4,5,4,1,2,0,1,0,0,0,0,0,"Guntzviller, Lisa"
2019,Spring,2019-sp,CMN,462,Interpersonal Health Comm,0,8,5,2,7,4,0,1,1,0,1,0,0,0,"Thompson, Charee M"
2019,Spring,2019-sp,CMN,463,Organizational Health Comm,0,12,13,7,3,6,2,2,3,0,0,0,0,1,"Lammers, John C"
2019,Spring,2019-sp,CMN,464,Health Communication Campaigns,2,6,8,9,4,0,1,2,0,0,0,0,0,0,"Quick, Brian L"
2019,Spring,2019-sp,CPSC,112,Introduction to Crop Sciences,2,5,11,10,16,6,4,1,1,0,0,1,2,0,"Pittelkow, Cameron M"
2019,Spring,2019-sp,CPSC,116,The Global Food Production Web,0,156,0,0,27,0,0,4,0,0,0,0,0,0,"Bohn, Martin O"
2019,Spring,2019-sp,CPSC,117,Agric. & Science of Coffee,5,54,0,9,5,0,0,1,0,0,0,0,0,0,"Briskin, Donald P"
2019,Spring,2019-sp,CPSC,131,Agriculture in Mythology,0,427,0,0,37,0,0,20,0,0,13,0,8,1,"Rayburn, A L"
2019,Spring,2019-sp,CPSC,261,Biotechnology in Agriculture,1,9,0,0,11,0,0,5,0,0,0,0,0,0,"Moose, Stephen P"
2019,Spring,2019-sp,CPSC,265,Genetic Engineering Lab,0,20,0,0,1,0,0,0,0,0,0,0,0,0,"Lambert, Kris N"
2019,Spring,2019-sp,CPSC,418,Crop Growth and Management,16,3,0,2,6,0,5,3,0,1,1,0,0,0,"Villamil, Maria B"
2019,Spring,2019-sp,CPSC,440,Applied Statistical Methods I,10,23,11,6,4,6,1,1,0,0,0,1,1,0,"Lipka, Alexander E"
2019,Spring,2019-sp,CPSC,453,Principles of Plant Breeding,1,18,0,2,4,0,0,0,0,0,0,0,0,0,"Diers, Brian W"
2019,Spring,2019-sp,CPSC,542,Applied Statistical Methods II,13,11,1,3,4,0,0,0,0,0,0,0,0,0,"Butts-Wilmsmeye, Carolyn"
2019,Spring,2019-sp,CS,101,Intro Computing: Engrg & Sci,320,158,75,42,22,20,12,7,11,2,8,7,10,1,"Davis, Neal E"
2019,Spring,2019-sp,CS,105,Intro Computing: Non-Tech,216,189,39,35,48,13,7,16,2,1,12,4,2,1,"Harris, Albert F"
2019,Spring,2019-sp,CS,125,Intro to Computer Science,55,223,39,20,32,13,4,9,2,0,18,0,21,2,"Challen, Geoffrey W"
2019,Spring,2019-sp,CS,126,Software Design Studio,14,75,53,22,13,7,2,3,2,0,0,0,4,1,"Evans, Graham C"
2019,Spring,2019-sp,CS,126,Software Design Studio,3,41,28,22,10,2,0,1,2,0,0,0,9,1,"Evans, Graham C"
2019,Spring,2019-sp,CS,173,Discrete Structures,13,73,59,78,45,45,25,26,7,9,9,5,7,1,"Fleck, Margaret M"
2019,Spring,2019-sp,CS,173,Discrete Structures,11,30,33,18,25,14,21,17,6,3,4,5,5,0,"Varodayan, David"
2019,Spring,2019-sp,CS,196,Freshman Honors,2,10,4,0,3,0,0,0,0,0,0,1,1,0,"Challen, Geoffrey W"
2019,Spring,2019-sp,CS,196,Freshman Honors,2,23,9,2,1,0,0,0,1,0,0,0,1,0,"Fleck, Margaret M"
2019,Spring,2019-sp,CS,199,Python for Data,18,3,4,1,1,0,0,0,0,0,0,0,1,0,"Davis, Neal E"
2019,Spring,2019-sp,CS,210,Ethical & Professional Issues,4,76,14,14,14,0,4,2,0,0,1,0,1,0,"Cunningham, Ryan M"
2019,Spring,2019-sp,CS,225,Data Structures,8,155,16,17,14,9,7,4,6,6,5,2,18,3,"Zilles, Craig"
2019,Spring,2019-sp,CS,225,Data Structures,15,77,18,12,11,6,5,8,5,7,5,3,19,5,"Zilles, Craig"
2019,Spring,2019-sp,CS,233,Computer Architecture,9,92,8,2,32,3,2,14,1,0,18,0,6,0,"Herman, Geoffrey L"
2019,Spring,2019-sp,CS,233,Computer Architecture,5,39,4,1,11,0,0,9,0,0,1,0,6,0,"Herman, Geoffrey L"
2019,Spring,2019-sp,CS,241,System Programming,56,34,28,17,38,12,17,11,13,5,9,17,9,1,"Angrave, Lawrence C"
2019,Spring,2019-sp,CS,242,Programming Studio,24,60,20,24,15,7,6,4,3,1,3,0,1,0,"Woodley, Michael J"
2019,Spring,2019-sp,CS,296,Honors Course,44,44,5,6,0,0,0,1,0,0,0,0,2,0,"Fagen-Ulmschnei, Wade A"
2019,Spring,2019-sp,CS,357,Numerical Methods I,19,54,22,20,16,10,5,6,3,3,2,2,3,0,"Silva, Mariana T"
2019,Spring,2019-sp,CS,357,Numerical Methods I,22,46,23,25,18,7,15,11,4,4,1,3,5,1,"Silva, Mariana T"
2019,Spring,2019-sp,CS,361,Prob & Stat for Computer Sci,17,40,20,13,20,6,9,7,1,1,2,1,5,0,"Varodayan, David"
2019,Spring,2019-sp,CS,374,Intro to Algs & Models of Comp,9,32,28,24,34,23,41,33,35,20,13,2,10,1,"Har-Peled, Sariel"
2019,Spring,2019-sp,CS,374,Intro to Algs & Models of Comp,3,15,9,20,17,23,21,18,9,6,4,4,4,0,"Al-Hassanieh, Haitham"
2019,Spring,2019-sp,CS,398,Deep Learning,8,30,2,1,0,0,0,1,0,0,0,0,0,0,"Sirignano, Justin A"
2019,Spring,2019-sp,CS,398,Introduction to Data Science,10,7,2,5,2,1,1,0,0,0,0,0,1,0,"Stodden, Victoria"
2019,Spring,2019-sp,CS,410,Text Information Systems,98,57,29,6,5,1,0,1,0,0,1,0,0,0,"Zhai, Chengxiang"
2019,Spring,2019-sp,CS,411,Database Systems,66,94,42,29,13,6,2,0,1,1,1,1,0,2,"Alawini, Abdussalam A"
2019,Spring,2019-sp,CS,411,Database Systems,2,17,10,6,14,15,6,3,1,1,1,1,1,0,"Chang, Kevin C"
2019,Spring,2019-sp,CS,412,Introduction to Data Mining,42,63,40,15,9,4,0,1,0,0,3,0,6,3,"Han, Jiawei"
2019,Spring,2019-sp,CS,412,Introduction to Data Mining,12,17,11,18,9,12,16,5,0,0,4,0,2,0,"Li, Qi"
2019,Spring,2019-sp,CS,412,Introduction to Data Mining,4,8,3,8,5,3,0,1,4,3,0,0,2,0,"Sinha, Saurabh"
2019,Spring,2019-sp,CS,418,Interactive Computer Graphics,6,17,9,6,7,5,3,3,3,0,3,0,6,1,"Shaffer, Eric G"
2019,Spring,2019-sp,CS,421,Progrmg Languages & Compilers,28,73,28,15,12,7,9,6,3,0,5,0,1,0,"Beckman, A M"
2019,Spring,2019-sp,CS,421,Progrmg Languages & Compilers,20,42,6,7,3,7,3,7,0,0,0,0,1,0,"Beckman, A M"
2019,Spring,2019-sp,CS,421,Progrmg Languages & Compilers,7,18,0,1,1,0,0,0,0,0,0,0,0,0,"Beckman, A M"
2019,Spring,2019-sp,CS,423,Operating Systems Design,5,6,6,2,5,7,5,0,2,0,0,1,3,0,"Bates, Adam M"
2019,Spring,2019-sp,CS,425,Distributed Systems,15,33,23,25,26,17,13,6,2,2,2,0,4,0,"Borisov, Nikita"
2019,Spring,2019-sp,CS,429,"Software Engineering II, ACP",3,8,8,2,0,1,0,0,0,0,0,0,0,0,"Marinov, Darko"
2019,Spring,2019-sp,CS,431,Embedded Systems,3,8,12,6,5,0,0,2,0,0,0,0,0,0,"Sha, Lui R"
2019,Spring,2019-sp,CS,433,Computer System Organization,2,4,7,3,2,3,1,1,0,0,1,0,0,0,"Fletcher, Christopher W"
2019,Spring,2019-sp,CS,438,Communication Networks,1,21,8,1,8,1,3,5,5,0,3,1,6,2,"Kravets, Robin H"
2019,Spring,2019-sp,CS,440,Artificial Intelligence,5,90,24,25,63,8,6,8,2,0,0,0,0,0,"Hasegawa-Johnso, Mark A"
2019,Spring,2019-sp,CS,440,Artificial Intelligence,0,30,5,14,24,2,1,5,1,0,0,1,1,1,"Hockenmaier, Julia C"
2019,Spring,2019-sp,CS,446,Machine Learning,10,44,23,21,27,13,0,1,0,0,1,0,2,2,"Schwing, Alexander G"
2019,Spring,2019-sp,CS,446,Machine Learning,4,15,14,13,5,6,0,1,0,0,0,0,1,0,"Telgarsky, Matus J"
2019,Spring,2019-sp,CS,450,Numerical Analysis,10,45,14,11,15,7,7,10,4,4,2,2,0,0,"Kloeckner, Andreas P"
2019,Spring,2019-sp,CS,460,Security Laboratory,22,62,1,0,6,0,0,0,0,0,0,1,3,0,"Bambenek, John C"
2019,Spring,2019-sp,CS,461,Computer Security I,5,19,8,7,25,11,4,8,8,2,4,3,1,1,"Bailey, Michael D"
2019,Spring,2019-sp,CS,463,Computer Security II,0,18,0,0,2,0,0,2,0,0,0,0,0,0,"Gunter, Carl"
2019,Spring,2019-sp,CS,465,User Interface Design,3,27,19,6,19,1,5,3,0,0,0,0,0,0,"Kirlik, Alex"
2019,Spring,2019-sp,CS,466,Introduction to Bioinformatics,10,36,8,7,2,0,0,0,0,0,0,0,0,0,"Peng, Jian"
2019,Spring,2019-sp,CS,467,Social Visualization,10,31,4,4,1,0,0,0,0,0,0,0,0,1,"Karahalios, Kyratso G"
2019,Spring,2019-sp,CS,477,Formal Software Devel Methods,6,5,6,3,1,0,0,0,0,0,0,1,1,2,"Parthasarathy, Madhusudan"
2019,Spring,2019-sp,CS,484,Parallel Programming,1,5,0,4,6,1,2,0,0,0,1,2,0,0,"Kale, Laxmikant V"
2019,Spring,2019-sp,CS,484,Parallel Programming,4,7,1,2,6,1,1,0,0,0,0,0,0,0,"Kale, Laxmikant V"
2019,Spring,2019-sp,CS,498,Algorithms for Big Data,1,27,13,4,0,2,3,0,0,0,0,0,0,0,"Chekuri, Chandra S"
2019,Spring,2019-sp,CS,498,Applied Machine Learning,0,149,8,2,2,2,0,1,1,0,0,0,3,0,"Walker, Trevor A"
2019,Spring,2019-sp,CS,498,Applied Machine Learning,6,210,8,5,4,1,1,0,2,1,0,1,4,2,"Walker, Trevor A"
2019,Spring,2019-sp,CS,498,Cloud Computing Applications,103,93,36,17,7,0,0,4,0,0,2,0,4,0,"Farivar, Reza"
2019,Spring,2019-sp,CS,498,Data Science & Analytics,1,1,4,4,3,6,1,3,0,0,2,0,2,1,"Campbell, R H"
2019,Spring,2019-sp,CS,498,Internet of Things,11,28,3,0,2,0,0,0,0,0,0,0,0,0,"Caesar, Matthew C"
2019,Spring,2019-sp,CS,498,Audio Computing Lab,19,21,10,6,2,1,0,0,0,0,0,0,0,0,"Smaragdis, Paris"
2019,Spring,2019-sp,CS,498,Art and Science of Web Prog,4,20,17,19,7,7,4,2,2,2,0,0,2,0,"Kumar, Ranjitha"
2019,Spring,2019-sp,CS,498,Art and Science of Web Prog,3,17,16,22,10,4,6,3,4,2,0,0,1,1,"Kumar, Ranjitha"
2019,Spring,2019-sp,CS,498,Virtual Reality,1,30,41,27,20,10,6,1,1,0,1,0,0,0,"Shaffer, Eric G"
2019,Spring,2019-sp,CS,512,Data Mining Principles,12,22,22,4,6,0,0,1,0,0,1,0,0,0,"Han, Jiawei"
2019,Spring,2019-sp,CS,527,Topics in Software Engineering,12,5,2,3,0,1,0,0,0,0,0,0,0,0,"Xie, Tao"
2019,Spring,2019-sp,CS,533,Parallel Computer Architecture,2,14,0,2,4,0,0,0,0,0,0,0,1,0,"Torrellas, Josep"
2019,Spring,2019-sp,CS,538,Advanced Computer Networks,1,26,4,3,1,1,1,0,1,0,0,0,0,0,"Godfrey, Philip B"
2019,Spring,2019-sp,CS,555,Numerical Methods for PDEs,8,11,4,0,2,0,0,0,0,0,0,0,0,1,"Fischer, Paul"
2019,Spring,2019-sp,CS,579,Computational Complexity,2,11,6,3,1,3,0,0,0,0,0,0,0,0,"Forbes, Michael A"
2019,Spring,2019-sp,CS,598,Stat Reinforcement lrng,8,10,3,1,1,0,0,0,0,0,0,0,0,0,"Jiang, Nan"
2019,Spring,2019-sp,CW,100,Intro to Creative Writing,12,6,3,1,0,1,0,0,0,0,1,0,0,0,"McVicker, Zachariah P"
